xCoord,yCoord,zCoord,Deformation
-1.70499,25.2232,101.075,0.00258541
-5.59219,24.664,101.136,-0.00694942
-6.48373,24.3524,101.916,-0.011816
-2.68884,25.0777,100.303,-0.00746918
-2.67071,25.0914,101.083,-0.00703669
-2.64458,25.0617,101.844,-0.0117753
-4.57426,24.7819,101.872,-0.0119946
-0.731625,25.2287,100.306,-0.00771379
-0.71625,25.2276,101.084,-0.00821066
-0.689361,25.1908,101.848,-0.0124114
-1.71741,25.2218,100.296,-0.00187874
0.163526,-25.2896,-6.90006,0.00153685
-0.82341,-25.3337,-6.89433,0.00832152
1.12849,-25.1909,-8.34999,-0.0258963
1.14049,-25.2057,-7.62116,-0.0135489
1.16142,-25.1976,-6.91012,-0.00930548
-2.81998,-25.0829,-8.34467,-0.0335119
-1.82518,-25.2782,-7.614,-0.0101545
0.152518,-25.2995,-7.6183,-0.00653625
1.15526,-25.249,-6.9078,0.0097301
2.15315,-25.157,-6.91785,-0.00174427
3.10959,-25.0201,-8.35932,-0.0204089
3.12595,-25.0354,-7.63664,-0.0119848
3.14194,-25.0307,-6.91752,-0.0098114
-0.854473,-25.2264,-8.34822,-0.0348001
0.19189,-25.3044,-6.17355,0.000472307
1.19322,-25.2511,-5.46318,0.00929832
2.14379,-25.1615,-7.6292,-0.00711179
2.18357,-25.1624,-5.46987,-0.0043025
3.14952,-25.0466,-6.90812,-0.00871634
3.16551,-25.0419,-6.189,-0.0114741
3.17479,-25.036,-5.46977,-0.0117354
-0.830903,-25.2376,-7.6197,-0.0183392
-0.809876,-25.2488,-6.89321,-0.0199702
0.197142,-25.2929,-5.45621,-0.00103164
-0.795637,-25.3449,-5.44948,0.00591159
1.15971,-25.218,-6.8934,-0.0103922
1.18064,-25.2099,-6.18236,-0.0102592
1.18749,-25.2041,-5.4629,-0.00793457
-2.80076,-25.0952,-7.61691,-0.0158067
-2.78531,-25.1009,-6.88957,-0.015007
-1.79581,-25.2791,-6.16433,-0.00073719
0.207102,-25.2944,-4.73898,0.00703454
1.19784,-25.2655,-4.00551,0.0106182
2.16245,-25.1676,-6.1829,0.000902891
2.18929,-25.1663,-4.04951,-0.00985169
3.17217,-25.0331,-5.47152,-0.00241947
3.18145,-25.0273,-4.75229,-0.0083251
3.16746,-24.9978,-4.03599,-0.0162611
-0.824244,-25.2288,-6.90222,-0.0107884
-0.803216,-25.2401,-6.17573,-0.0160542
-0.793072,-25.2286,-5.45383,-0.00835919
0.210901,-25.3096,-3.99979,-0.00181961
-0.770746,-25.3204,-4.02349,0.0057795
1.19644,-25.2036,-5.46613,-0.00258279
1.20329,-25.1978,-4.74667,-0.00486374
1.20235,-25.2104,-4.04378,-0.00956297
-2.78496,-25.0889,-6.90068,-0.00717402
-2.76951,-25.0946,-6.17334,-0.00989771
-2.75856,-25.0881,-5.45687,-0.00810385
-1.81118,-25.273,-6.8965,0.00557518
-1.77228,-25.2671,-4.73068,0.00679231
0.230585,-25.2672,-3.31313,0.00918198
1.21197,-25.289,-2.57883,0.0186317
2.19777,-25.1503,-4.75576,0.0100276
2.21048,-25.1843,-2.58232,-0.00287175
3.19585,-25.0182,-4.0362,0.00510859
3.18186,-24.9887,-3.3199,-0.0112066
3.19364,-25.024,-2.58634,-0.0102081
-0.788822,-25.231,-5.45964,-0.0112271
-0.778677,-25.2195,-4.73774,-0.00746059
-0.770949,-25.2139,-4.02032,-0.00169683
0.21919,-25.341,-2.57211,-0.0022037
-0.781018,-25.3472,-2.56483,0.0126908
1.21184,-25.1966,-4.02958,-0.000320435
1.2109,-25.2092,-3.32669,-0.00935316
1.2177,-25.2364,-2.57559,-0.00757313
-2.76096,-25.0934,-5.45625,-0.00794411
-2.75001,-25.0869,-4.73978,-0.00873423
-2.7393,-25.0791,-4.02112,-0.0051198
-1.7816,-25.283,-5.45292,0.00149012
-1.76714,-25.2509,-3.28137,0.00654316
0.209717,-25.3183,-1.83137,0.0263636
1.1831,-25.3437,-1.06387,0.0151684
2.20258,-25.1676,-3.29611,0.0165927
2.26053,-25.6762,-1.15996,-0.02828
3.17981,-25.0118,-2.57971,0.00960398
3.19159,-25.0471,-1.84616,0.00012207
3.19942,-25.1635,-1.0762,-0.00654745
-0.78072,-25.2426,-3.99755,-0.00533295
-0.772992,-25.237,-3.28013,-0.00339794
-0.77641,-25.2219,-2.54791,0.000169277
0.201455,-25.3545,-1.08757,-0.00365114
-0.821338,-25.8112,-1.18471,-0.00702739
1.21999,-25.1911,-2.61694,0.00312185
1.22678,-25.2183,-1.86584,-0.00259304
1.27888,-25.687,-1.18366,-0.021769
-2.74092,-25.0687,-4.03002,-0.0107245
-2.73021,-25.0609,-3.31136,-0.010684
-2.72919,-25.0568,-2.60938,-0.00678539
-1.76237,-25.2534,-4.02126,-0.00161695
-1.76512,-25.2753,-1.86927,0.021404
0.160046,-25.833,-0.450416,0.0586166
1.1575,-25.7997,0.279014,0.0362535
2.20138,-25.2129,-1.88264,0.0360737
2.26041,-26.1053,0.247113,-0.00710535
3.19133,-25.0797,-1.13557,0.0303981
3.19916,-25.1961,-0.365608,0.0133719
3.26747,-25.6998,0.221541,-0.00264311
-0.773255,-25.2696,-2.56954,-0.00212002
-0.776673,-25.2546,-1.83732,-0.00362015
-0.783732,-25.297,-1.13497,0.0178287
0.157295,-25.8059,0.286292,-0.00174236
-0.902635,-26.2045,0.26403,0.0267317
1.20796,-25.2463,-1.12426,0.0229995
1.26006,-25.715,-0.442088,0.00900221
1.26021,-26.1116,0.254391,0.00276423
-2.74903,-25.0889,-2.56979,-0.000620842
-2.74802,-25.0848,-1.86781,-0.00279427
-2.77702,-25.1504,-1.10874,0.0185008
-1.77346,-25.2758,-2.56226,0.00293016
-1.86112,-25.3502,-0.33901,0.0166087
0.07075,-26.2299,1.03153,0.026932
1.10866,-25.5949,1.75476,-0.0252683
2.18135,-25.2717,-0.35676,0.047859
2.17642,-25.9738,1.81477,0.00971699
3.17234,-25.2278,0.409174,0.0767164
3.24065,-25.7315,0.996323,0.0342398
3.2023,-25.5097,1.72661,-0.0187917
-0.803496,-25.2862,-1.06254,0.00203609
-0.810556,-25.3287,-0.360189,0.0131078
-0.887736,-25.3757,0.428494,0.0498462
0.0858693,-26.0515,1.65762,-0.114634
-0.980365,-26.4634,1.72928,0.0402429
1.21065,-26.1971,0.228275,0.07307
1.2108,-26.5936,0.924754,0.0558696
1.15363,-26.4304,1.71763,0.0552235
-2.79743,-25.5669,-1.19744,-0.011694
-2.82643,-25.6324,-0.43838,0.0127096
-2.96406,-26.2892,0.143185,0.0599971
-1.82629,-25.7429,-1.15968,-0.0248747
-1.98291,-26.1995,0.970956,0.0371027
0.0170927,-26.4302,2.45871,0.0605867
1.05615,-26.0634,3.10947,-0.011059
2.20811,-26.1639,0.957705,0.039794
2.09653,-25.7629,3.02664,-0.00193667
3.21532,-26.1549,1.62861,0.110769
3.17697,-25.9331,2.3589,0.0633745
3.15782,-25.9325,3.05849,0.0508885
-0.835891,-25.7521,0.272101,0.00933838
-0.913071,-25.7991,1.06078,0.0581951
-0.98545,-26.1662,1.70039,0.100023
-0.00378013,-26.4619,3.08721,0.0270493
-1.03908,-26.2289,3.03454,-0.00760508
1.14833,-26.959,1.63192,0.146464
1.09116,-26.7957,2.4248,0.109575
1.0366,-26.1615,3.00438,0.00875711
-2.8889,-25.9977,0.268788,-0.00386953
-3.02653,-26.6545,0.850353,0.0221677
-3.15903,-27.0367,1.618,0.0813918
-1.89582,-26.1507,0.249839,-0.00803995
-2.04331,-26.3128,2.35971,0.0411794
-0.00116491,-25.5939,3.75776,0.0140729
1.05318,-25.7628,4.4982,-0.0976019
2.18624,-26.3239,2.35514,-0.0168004
2.09581,-25.5962,4.55159,-0.0616713
3.15495,-25.6966,3.05986,0.10295
3.1358,-25.6961,3.75945,0.0513744
3.13585,-25.6045,4.45605,0.00712919
-0.935089,-25.5626,1.76174,-0.0138516
-1.00747,-25.9297,2.40135,0.042789
-1.00539,-25.6778,3.08293,0.0918145
-0.0130588,-26.1747,4.56987,0.0176103
-1.06194,-26.1153,4.63289,-0.0409126
1.06283,-26.5726,3.21969,0.156126
1.00827,-25.9383,3.79927,0.0782385
1.02958,-26.0081,4.62326,0.046298
-3.05485,-26.4314,1.64524,0.00941181
-3.18736,-26.8136,2.41289,0.035934
-3.16726,-26.5512,3.23214,0.0945468
-2.00132,-25.9745,1.83341,-0.00151539
-2.12402,-26.2427,3.88641,0.0905161
-0.0228828,-25.7485,5.28365,0.0360842
1.00447,-25.9975,5.91872,-0.0718725
2.10189,-26.2058,3.87045,0.104788
2.12573,-26.3334,5.77184,-0.015233
3.10862,-25.7411,4.48188,0.115631
3.10867,-25.6495,5.17848,0.0877008
3.10176,-25.7862,5.88026,0.0327044
-1.03464,-25.9748,3.12378,0.0272975
-1.03257,-25.7228,3.80536,0.0506926
-1.08496,-25.8759,4.53717,0.115224
-0.0308248,-25.7645,5.86604,-0.00143576
-1.07627,-26.1882,5.76679,-0.0547152
1.01203,-25.3385,4.39735,0.0890374
1.03334,-25.4083,5.22134,0.0644693
1.09043,-26.1004,5.71916,0.0325899
-3.1836,-26.2137,3.01097,-0.0141659
-3.1635,-25.9514,3.83023,0.0486331
-3.10087,-25.3562,4.4601,0.113759
-2.06994,-25.7418,3.0711,-0.00469685
-2.10401,-25.588,5.17141,0.0368092
-0.0219253,-26.3572,6.50724,0.0688081
1.02865,-26.0635,7.27792,-0.0135353
2.06637,-25.5074,5.1378,0.0778484
2.12268,-26.4286,7.28346,0.00466013
3.12772,-25.5854,5.86625,0.116791
3.1208,-25.7222,6.56803,0.0784554
3.1744,-25.9781,7.21869,0.0392489
-1.01353,-25.6588,4.49313,0.0281711
-1.06591,-25.8118,5.22494,0.0891962
-1.04967,-25.7569,5.91185,0.100571
-0.020232,-26.0041,7.34094,0.0207906
-1.12641,-26.3949,7.41296,-0.0304801
1.0388,-25.5178,6.02481,0.0963316
1.09589,-26.21,6.52263,0.0856357
1.0738,-26.3692,7.34648,0.070261
-3.15804,-26.0609,4.63369,0.021214
-3.09541,-25.4658,5.26357,0.108282
-3.13424,-25.5741,6.03256,0.125306
-2.06241,-25.5994,4.55615,-0.035615
-2.1456,-25.7351,6.69738,0.0394254
-0.0990504,-26.6439,8.04803,-0.0175052
0.984094,-25.956,8.66332,-0.0334029
2.06615,-25.7668,6.65987,0.0961833
2.05772,-26.1936,8.64893,0.0163403
3.09928,-25.9118,7.26611,0.140788
3.15288,-26.1677,7.91677,0.0892539
3.111,-25.8254,8.60067,0.0810719
-1.08744,-26.0015,5.92302,0.0279331
-1.07119,-25.9465,6.60994,0.0797515
-1.11825,-25.9841,7.33245,0.122459
-0.0613474,-26.3798,8.56407,-0.0591693
-1.12748,-26.5942,8.58214,-0.0276504
1.0778,-26.8828,7.05844,0.196695
1.05571,-27.042,7.8823,0.169272
1.01228,-26.6174,8.54968,0.0776362
-3.1135,-26.1386,5.79938,0.0622659
-3.15233,-26.2469,6.56837,0.116385
-3.22881,-26.9064,7.12107,0.110681
-2.13288,-26.4252,5.82378,0.00381517
-2.14633,-26.5427,7.89241,0.0309098
-0.0769062,-26.3005,9.35283,0.0655231
0.973773,-26.2021,10.0465,-0.0581763
2.12838,-26.589,7.82913,0.0423074
2.03392,-25.9176,10.0315,-0.00247574
3.15801,-26.2978,8.58821,0.149606
3.11613,-25.9554,9.2721,0.144755
3.10702,-26.1139,9.98465,0.0754466
-1.06606,-26.0766,7.28137,0.0626392
-1.11311,-26.1142,8.00389,0.105529
-1.09576,-26.249,8.66309,0.153654
-0.1324,-26.5929,10.1185,0.0198271
-1.18462,-26.3484,10.1647,-0.0364983
1.00011,-27.1391,8.725,0.231623
0.956683,-26.7145,9.39239,0.130482
0.927743,-26.3084,10.1035,0.0582652
-3.20793,-26.344,7.41108,0.0861883
-3.2844,-27.0035,7.96377,0.0755363
-3.3491,-27.0511,8.81728,0.12839
-2.17223,-26.4674,7.35339,0.00751352
-2.22529,-26.4109,9.42999,0.0766742
-0.101475,-25.6606,10.78,0.0757856
0.930536,-25.7538,11.4879,-0.0279937
2.08325,-26.4512,9.3403,0.0578599
2.03348,-26.0799,11.4023,-0.0315213
3.0931,-25.6584,9.95942,0.127743
3.084,-25.8169,10.672,0.0964856
3.04123,-25.6125,11.4274,0.065311
-1.13614,-25.8172,8.6912,0.0292068
-1.11879,-25.952,9.3504,0.11295
-1.14214,-25.723,10.0453,0.129584
-0.135597,-25.9682,11.506,-0.0576322
-1.1884,-26.4041,11.4383,-0.129139
0.973693,-26.241,10.0258,0.163906
0.944754,-25.8349,10.7369,0.0970731
0.96735,-26.2942,11.4204,0.049098
-3.26739,-26.53,8.59714,0.0112386
-3.33209,-26.5776,9.45065,0.0548048
-3.23984,-26.0203,10.0593,0.154761
-2.20228,-26.0316,8.70927,-0.00137568
-2.22331,-26.0661,10.7799,0.0428095
-0.137722,-26.3057,12.132,0.0875115
0.902545,-26.2202,12.8436,-0.0520434
2.02437,-26.1426,10.7194,0.0665329
2.03039,-26.6176,12.7644,0.015202
3.06854,-25.9329,11.3837,0.154568
3.02577,-25.7285,12.1392,0.103353
3.04406,-26.0804,12.7882,0.05796
-1.13424,-26.068,10.0622,0.0518589
-1.1576,-25.839,10.757,0.0959034
-1.17263,-25.9677,11.4736,0.138206
-0.149674,-25.9757,12.8898,-0.00509429
-1.23657,-26.4591,12.8657,-0.0293226
0.943215,-25.492,11.4767,0.120037
0.96581,-25.9513,12.1602,0.104971
0.978171,-26.3731,12.8106,0.0638604
-3.33363,-26.2347,10.1905,0.00529814
-3.24138,-25.6773,10.7992,0.100076
-3.24639,-25.4088,11.5594,0.17233
-2.18646,-25.8235,10.1084,0.00183487
-2.25403,-25.5849,12.2633,0.0385396
-0.204561,-26.5523,13.5735,0.0506666
0.869435,-25.8483,14.2576,-0.0707541
1.97523,-25.5853,12.1846,0.0893698
1.95096,-26.3276,14.3479,-0.0387957
3.00556,-25.5772,12.8932,0.157171
3.02386,-25.9292,13.5423,0.093699
3.00928,-25.7654,14.2191,0.0335431
-1.17781,-25.6877,11.5111,0.0473976
-1.19284,-25.8164,12.2277,0.0673041
-1.22202,-25.6782,12.9711,0.126311
-0.18337,-26.2842,14.1899,-0.0604668
-1.29303,-26.7809,14.3276,0.00995779
0.945017,-26.4805,12.8004,0.193722
0.957377,-26.9023,13.4508,0.168664
0.89816,-26.7635,14.2802,0.115598
-3.26218,-26.2065,11.4394,0.0707431
-3.26719,-25.9379,12.1996,0.184488
-3.33879,-26.4561,12.8216,0.154759
-2.23061,-26.1237,11.4434,-0.0169129
-2.31455,-26.4409,13.5553,0.0711744
-0.252766,-26.6954,15.0393,0.0786312
0.821026,-26.2319,15.6394,-0.0589669
1.98528,-26.395,13.5121,0.0711739
1.88938,-25.9838,15.5354,-0.00652838
3.01132,-26.2796,14.1863,0.18225
2.99674,-26.1158,14.8631,0.145841
2.95677,-26.1253,15.5894,0.0876899
-1.20538,-26.1668,12.8717,0.0515404
-1.23456,-26.0286,13.6151,0.126074
-1.27428,-26.3553,14.267,0.167449
-0.265872,-26.7153,15.6152,0.0248399
-1.314,-26.4836,15.5482,-0.0107305
0.910746,-27.3002,14.1383,0.27011
0.851528,-27.1614,14.9677,0.214666
0.80248,-26.4672,15.5112,0.0913768
-3.31382,-26.3358,12.8871,0.142105
-3.38542,-26.854,13.5091,0.143313
-3.48323,-27.2225,14.2165,0.156248
-2.29228,-26.6503,12.8475,0.0408833
-2.33775,-26.5619,14.8971,0.106098
-0.240004,-25.7795,16.2323,0.0647039
0.821748,-26.0139,16.9754,-0.093431
1.98474,-26.5961,14.8224,0.0191219
1.88335,-25.7507,17.0271,-0.0433252
2.98384,-25.8952,15.523,0.168121
2.94387,-25.9047,16.2494,0.124571
2.96127,-25.969,16.9219,0.0600419
-1.24746,-25.8079,14.275,0.0248647
-1.28718,-26.1347,14.9269,0.0996523
-1.26375,-25.8578,15.5812,0.169697
-0.287915,-26.5106,17.1131,-0.0278924
-1.35584,-26.285,17.2113,-0.0643244
0.815861,-26.954,15.7895,0.255559
0.766813,-26.2598,16.333,0.153201
0.773689,-26.2473,17.1648,0.0738974
-3.42108,-26.6466,14.3308,0.0831413
-3.51889,-27.0151,15.0382,0.08989
-3.52131,-26.7709,15.8415,0.164375
-2.35712,-26.3046,14.4127,-0.0106618
-2.42279,-26.4242,16.4459,0.126104
-0.282044,-25.8215,17.8114,0.0788684
0.751744,-26.006,18.4517,-0.0714982
1.88965,-26.4905,16.3896,0.1173
1.88017,-26.4427,18.3119,-0.0139155
2.908,-25.9379,16.9871,0.19115
2.9254,-26.0022,17.6597,0.159138
2.8759,-25.8282,18.4105,0.0717969
-1.32306,-26.1679,15.6647,0.0538416
-1.29962,-25.891,16.3189,0.116054
-1.349,-25.9607,17.0459,0.179924
-0.296384,-25.7742,18.3847,-0.0200171
-1.36895,-26.3092,18.2511,-0.0891321
0.792478,-25.5646,16.866,0.148117
0.799354,-25.5521,17.6978,0.0983138
0.832046,-26.211,18.2449,0.06006
-3.49323,-26.3199,15.5713,-0.0175376
-3.49564,-26.0757,16.3746,0.076407
-3.40392,-25.4213,16.9529,0.212208
-2.37118,-25.9361,15.5977,-0.0220711
-2.39468,-25.7181,17.672,0.0523868
-0.307198,-26.5436,18.9942,0.0857422
0.760346,-26.2819,19.7758,-0.0446539
1.85423,-25.799,17.6092,0.092556
1.88047,-26.6939,19.7676,-0.0159352
2.93902,-26.0049,18.3358,0.209875
2.88952,-25.8309,19.0867,0.138966
2.93304,-26.1647,19.7354,0.0643096
-1.286,-25.8937,16.9951,0.062942
-1.33537,-25.9634,17.7221,0.144105
-1.33293,-25.9524,18.4152,0.180118
-0.307575,-26.0563,19.874,0.00371075
-1.43905,-26.5109,19.9164,-0.048279
0.793185,-25.5609,18.5392,0.162835
0.825877,-26.2198,19.0862,0.13272
0.812551,-26.4683,19.8657,0.0972962
-3.50181,-26.0845,17.2159,0.0188022
-3.41009,-25.43,17.7942,0.178117
-3.4491,-25.4749,18.5842,0.223451
-2.35392,-25.668,17.0932,-0.0197425
-2.44914,-25.7326,19.2355,0.0537953
-0.405262,-26.6954,20.5567,0.0456889
0.701545,-25.9382,21.1678,-0.096596
1.82697,-25.7454,19.1795,0.114717
1.79265,-26.334,21.2302,0.0141807
2.85539,-25.7898,19.8252,0.203373
2.89891,-26.1236,20.4739,0.119511
2.86351,-25.8271,21.1364,0.068737
-1.36951,-25.9223,18.4606,0.0617228
-1.36706,-25.9113,19.1537,0.120393
-1.41536,-25.9171,19.8759,0.181866
-0.371022,-26.4732,21.0342,-0.0682304
-1.47617,-26.8505,21.1118,0.00415778
0.787098,-26.9392,19.5929,0.263529
0.773772,-27.1877,20.3725,0.24467
0.720085,-26.869,21.0966,0.169219
-3.44887,-26.1495,18.3009,0.152511
-3.48788,-26.1943,19.0909,0.213461
-3.57471,-26.904,19.5962,0.174027
-2.44207,-26.4572,18.327,-0.00112653
-2.50955,-26.6588,20.3975,0.0911534
-0.408628,-26.5888,21.8934,0.102893
0.669935,-26.3893,22.5646,-0.0835681
1.85464,-26.6776,20.3745,0.053091
1.74745,-26.0713,22.5133,-0.0265408
2.89388,-26.3969,21.1218,0.222794
2.85849,-26.1004,21.7844,0.201987
2.83462,-26.2506,22.5213,0.101593
-1.37209,-26.1846,19.8016,0.0896287
-1.42038,-26.1903,20.5238,0.163826
-1.44201,-26.3971,21.1791,0.209175
-0.461539,-26.8439,22.607,0.0289967
-1.54012,-26.574,22.6208,-0.0210681
0.709843,-27.3807,21.1964,0.325991
0.656156,-27.0619,21.9206,0.235359
0.615979,-26.5259,22.5556,0.108416
-3.55181,-26.3872,19.9149,0.160191
-3.63864,-27.0969,20.4201,0.141339
-3.74115,-27.2307,21.2611,0.186108
-2.50356,-26.6392,19.844,0.0388744
-2.58045,-26.5631,21.9095,0.102265
-0.433318,-25.8169,23.2319,0.0773101
0.625416,-25.9121,23.9283,-0.0627849
1.81665,-26.6235,21.8076,0.0408132
1.72223,-26.034,23.9297,-0.0718608
2.83382,-25.7979,22.4379,0.206275
2.80996,-25.9481,23.1748,0.131165
2.78748,-25.827,23.8822,0.0812664
-1.44505,-25.8878,21.1773,0.057137
-1.46668,-26.0946,21.8326,0.140427
-1.47364,-25.8059,22.5207,0.187565
-0.479735,-26.2894,24.0059,-0.0436769
-1.56135,-26.602,24.0093,-0.143367
0.657811,-26.6821,22.6093,0.267336
0.617635,-26.146,23.2444,0.167503
0.617079,-26.4113,24.0073,0.109976
-3.63698,-26.7171,21.1089,0.0667243
-3.73949,-26.8508,21.9499,0.0925899
-3.66585,-26.3796,22.6152,0.225818
-2.5502,-26.2651,21.2549,0.021853
-2.61566,-26.3634,23.3137,0.0859735
-0.482787,-26.4024,24.6806,0.0878692
0.565405,-26.3563,25.3767,-0.0657418
1.73637,-26.4825,23.2805,0.110206
1.72788,-26.7523,25.2878,-0.0247867
2.78337,-26.1259,23.9236,0.229967
2.76089,-26.0048,24.631,0.172462
2.74084,-26.1417,25.3403,0.092566
-1.49326,-26.2724,22.5814,0.0918622
-1.50023,-25.9837,23.2695,0.145419
-1.5371,-26.1639,23.9849,0.20357
-0.51318,-26.0865,25.3904,0.00118709
-1.60681,-26.5904,25.3491,-0.0616243
0.617612,-25.6767,23.9294,0.182053
0.617057,-25.942,24.6923,0.127961
0.649297,-26.4824,25.3016,0.0890627
-3.73951,-26.3815,22.6348,0.0082078
-3.66587,-25.9102,23.3002,0.133481
-3.65371,-25.563,24.0311,0.243825
-2.57185,-26.0025,22.5952,-0.0114813
-2.64488,-25.7545,24.7445,0.0653234
-0.548073,-26.6856,26.0455,0.0636871
0.550127,-26.0154,26.7331,-0.064595
1.67635,-25.7719,24.6257,0.129917
1.65405,-26.5338,26.8399,-0.0187104
2.74104,-25.8301,25.3412,0.23708
2.72099,-25.9671,26.0504,0.145811
2.72659,-25.9179,26.7123,0.0811696
-1.52008,-25.8091,23.9796,0.0861974
-1.55695,-25.9892,24.695,0.133294
-1.58614,-25.8497,25.4409,0.180908
-0.531489,-26.3279,26.7366,-0.0477166
-1.66948,-26.9013,26.8897,0.0203941
0.594176,-26.3497,25.3922,0.232584
0.626416,-26.8902,26.0014,0.207722
0.572432,-26.8464,26.8434,0.157728
-3.68875,-26.3179,24,0.102215
-3.67659,-25.9707,24.7309,0.243649
-3.74918,-26.419,25.3785,0.220901
-2.6017,-26.1216,23.9831,-0.0238035
-2.71006,-26.5033,26.092,0.0942569
-0.621283,-26.8552,27.5858,0.12803
0.481352,-26.3056,28.1607,-0.0856113
1.64237,-26.3036,26.0883,0.0988796
1.56108,-26.1574,28.1161,0.00582647
2.68757,-26.2335,26.75,0.244618
2.69317,-26.1844,27.4119,0.198411
2.64456,-26.1395,28.1354,0.124481
-1.59037,-26.2557,25.3946,0.0963631
-1.61957,-26.1162,26.1405,0.167811
-1.66187,-26.4572,26.7881,0.223738
-0.612275,-26.8095,28.1194,0.0122125
-1.6873,-26.6257,28.0669,-0.0462592
0.580982,-27.348,26.6562,0.331434
0.526998,-27.3042,27.4981,0.283333
0.467457,-26.6613,28.0748,0.107008
-3.72202,-26.4285,25.3857,0.187315
-3.79461,-26.8768,26.0333,0.210708
-3.89432,-27.2959,26.7163,0.207643
-2.684,-26.7596,25.3532,0.0232167
-2.73993,-26.7171,27.4091,0.0959868
-0.589099,-25.9555,28.7545,0.0987921
0.497045,-26.242,29.4808,-0.123612
1.67918,-26.6778,27.3439,0.0226014
1.56829,-25.8666,29.5439,-0.0474172
2.69774,-26.018,28.0582,0.235433
2.64913,-25.9732,28.7818,0.185018
2.6722,-26.0969,29.4584,0.0948629
-1.61499,-25.9499,26.7868,0.0774584
-1.6573,-26.2909,27.4344,0.156113
-1.64174,-26.0469,28.0967,0.251117
-0.640942,-26.8154,29.6339,-0.0359709
-1.72136,-26.5002,29.7189,-0.0711758
0.48721,-27.2073,28.3389,0.353849
0.42767,-26.5645,28.9156,0.191446
0.430308,-26.44,29.697,0.136841
-3.8344,-26.78,26.8741,0.165999
-3.9341,-27.1991,27.5571,0.147304
-3.93783,-27.0181,28.3717,0.217133
-2.75298,-26.5232,26.9399,0.024518
-2.80692,-26.6273,28.9553,0.164694
-0.618729,-25.9506,30.2938,0.0902438
0.436268,-26.124,30.9462,-0.105731
1.58985,-26.6578,28.9138,0.154734
1.57987,-26.5182,30.8324,-0.0148048
2.61378,-25.997,29.5098,0.26466
2.63684,-26.1207,30.1863,0.223281
2.58754,-25.9094,30.9261,0.124952
-1.69265,-26.3146,28.1624,0.103374
-1.67709,-26.0707,28.8247,0.189899
-1.70428,-26.0777,29.5302,0.240843
-0.638757,-25.9402,30.8937,-0.0512211
-1.72333,-26.4144,30.7813,-0.173921
0.455281,-25.8311,29.438,0.218283
0.457918,-25.7066,30.2193,0.148502
0.504846,-26.3344,30.7799,0.0882359
-3.90649,-26.4657,28.0795,0.0126314
-3.91022,-26.2847,28.8941,0.0992417
-3.80533,-25.6,29.4487,0.269928
-2.76767,-26.1308,28.1099,-0.00738311
-2.77326,-25.9535,30.1685,0.0318794
-0.637183,-26.7009,31.5076,0.0653043
0.446499,-26.53,32.2553,-0.11351
1.54143,-26.1176,30.1642,0.0361667
1.59885,-26.9306,32.2377,-0.0486727
2.64796,-26.2234,30.8601,0.295862
2.59866,-26.0121,31.5999,0.236764
2.646,-26.3796,32.2303,0.113847
-1.66597,-26.1734,29.4985,0.115434
-1.69316,-26.1805,30.204,0.213741
-1.68711,-26.24,30.8947,0.244747
-0.633923,-26.2148,32.3403,0.00624824
-1.7654,-26.6772,32.3431,-0.0976193
0.463641,-25.678,31.0306,0.219329
0.510569,-26.3058,31.5911,0.202093
0.518428,-26.6154,32.3227,0.147788
-3.90449,-26.2561,29.7054,0.0526323
-3.79961,-25.5713,30.2599,0.240499
-3.8219,-25.5987,31.047,0.279436
-2.74639,-25.8582,29.5835,-0.0128729
-2.80789,-25.8617,31.7055,0.0660567
-0.710402,-26.8505,32.9955,0.0385473
0.405534,-26.1364,33.6396,-0.141039
1.51864,-25.8513,31.683,0.115154
1.52162,-26.5526,33.7269,0.0301254
2.57323,-25.8703,32.3372,0.280449
2.62057,-26.2378,32.9677,0.186628
2.59069,-25.9584,33.6192,0.104456
-1.71859,-26.0387,30.9413,0.11855
-1.71254,-26.0982,31.6321,0.182481
-1.7529,-26.0351,32.3579,0.246136
-0.679037,-26.6107,33.5273,-0.117881
-1.80489,-27.0401,33.6331,-0.0403557
0.480995,-26.9534,32.1311,0.331552
0.488853,-27.263,32.8627,0.314923
0.437054,-27.0268,33.6145,0.21871
-3.82918,-26.2189,30.8,0.210296
-3.85148,-26.2463,31.587,0.263047
-3.92714,-26.8743,32.114,0.23084
-2.80316,-26.5129,30.829,0.00880218
-2.88578,-26.855,32.8975,0.0827725
-0.721209,-26.8691,34.3808,0.129641
0.387375,-26.5932,35.0065,-0.148085
1.56468,-26.7824,32.8788,0.0678566
1.47997,-26.2597,34.9541,-0.0290751
2.61968,-26.5411,33.603,0.299191
2.5898,-26.2616,34.2545,0.265124
2.57652,-26.4037,34.9798,0.148932
-1.71343,-26.4015,32.2674,0.132841
-1.75379,-26.3383,32.9932,0.230056
-1.8021,-26.684,33.6452,0.320126
-0.744101,-27.0556,35.0093,0.00122714
-1.82439,-26.7566,34.9864,-0.0753896
0.441059,-27.5544,33.6133,0.399553
0.38926,-27.3182,34.3651,0.316157
0.348499,-26.7221,34.957,0.156628
-3.89927,-26.5377,32.3376,0.218066
-3.97493,-27.1657,32.8646,0.223964
-4.08474,-27.4115,33.6717,0.256344
-2.8449,-26.8639,32.2703,0.0143909
-2.88557,-26.7748,34.2882,0.081996
-0.708449,-26.0424,35.6305,0.0529945
0.376388,-26.2561,36.3414,-0.130952
